x,y,z
-0.154,-0.978,0.012
-0.166,-0.980,0.011
-0.177,-0.984,0.016
-0.191,-0.986,0.014
-0.206,-0.982,0.012
-0.222,-0.972,0.015
-0.244,-0.961,0.021
-0.257,-0.958,0.016
-0.270,-0.955,0.021
-0.282,-0.954,0.014
-0.289,-0.957,0.018
-0.303,-0.959,0.014
-0.312,-0.952,0.012
-0.320,-0.950,0.012
-0.332,-0.943,0.009
-0.347,-0.935,0.012
-0.360,-0.934,0.017
-0.367,-0.929,0.009
-0.380,-0.930,0.007
-0.388,-0.930,0.011
-0.403,-0.919,0.012
-0.417,-0.920,0.006
-0.434,-0.900,0.005
-0.452,-0.888,0.005
-0.465,-0.890,0.005
-0.476,-0.889,0.003
-0.489,-0.877,0.012
-0.505,-0.875,0.007
-0.522,-0.862,-0.000
-0.540,-0.847,0.008
-0.553,-0.841,0.001
-0.598,-0.800,0.003
-0.610,-0.798,-0.003
-0.619,-0.796,-0.001
-0.633,-0.791,-0.004
-0.642,-0.781,-0.001
-0.661,-0.770,-0.001
-0.670,-0.755,0.001
-0.685,-0.747,-0.015
-0.700,-0.728,0.001
-0.717,-0.710,-0.006
-0.728,-0.705,-0.017
-0.740,-0.698,-0.010
-0.755,-0.674,0.000
-0.774,-0.659,-0.020
-0.783,-0.639,-0.010
-0.800,-0.626,-0.014
-0.808,-0.607,-0.017
-0.821,-0.597,-0.027
-0.829,-0.587,-0.014
-0.845,-0.568,-0.016
-0.848,-0.559,-0.021
-0.862,-0.541,-0.020
-0.873,-0.535,-0.022
-0.883,-0.510,-0.021
-0.896,-0.488,-0.025
-0.906,-0.465,-0.022
-0.921,-0.435,-0.022
-0.933,-0.415,-0.023
-0.941,-0.393,-0.032
-0.952,-0.366,-0.023
-0.957,-0.354,-0.030
-0.965,-0.333,-0.033
-0.976,-0.311,-0.033
-0.978,-0.295,-0.025
-0.980,-0.286,-0.033
-0.986,-0.275,-0.039
-0.990,-0.261,-0.031
-0.992,-0.245,-0.034
-0.995,-0.237,-0.029
-0.997,-0.224,-0.042
-1.002,-0.208,-0.036
-1.007,-0.198,-0.036
-1.007,-0.184,-0.038
-1.010,-0.164,-0.038
-1.013,-0.152,-0.031
-1.016,-0.151,-0.037
-1.011,-0.136,-0.038
-1.020,-0.132,-0.034
-1.019,-0.133,-0.040
-1.021,-0.116,-0.042
-1.019,-0.100,-0.042
-1.020,-0.084,-0.034
-1.020,-0.086,-0.033
-1.022,-0.080,-0.035
-1.024,-0.072,-0.040
-1.020,-0.069,-0.033
-1.021,-0.057,-0.034
-1.024,-0.051,-0.033
-1.025,-0.042,-0.045
-1.026,-0.027,-0.039
-1.025,-0.017,-0.027
-1.024,-0.007,-0.032
-1.025,0.004,-0.030
-1.024,0.025,-0.033
-1.024,0.044,-0.032
-1.024,0.059,-0.030
-1.021,0.078,-0.038
-1.020,0.099,-0.031
-1.016,0.122,-0.030
-1.012,0.152,-0.032
-1.008,0.175,-0.030
-1.003,0.204,-0.036
-0.998,0.240,-0.036
-0.990,0.267,-0.041
-0.982,0.296,-0.033
-0.977,0.313,-0.025
-0.967,0.333,-0.019
-0.958,0.360,-0.019
-0.941,0.435,-0.026
-0.974,0.372,-0.026
-0.962,0.327,-0.039
-0.967,0.327,-0.036
-0.966,0.334,-0.017
-0.977,0.328,-0.015
-0.980,0.318,-0.015
-0.979,0.299,-0.007
-0.989,0.279,-0.027
-0.997,0.247,-0.025
-1.000,0.217,0.009
-0.998,0.221,0.013
-1.009,0.190,-0.006
-1.002,0.217,0.002
-1.008,0.181,0.014
-1.006,0.194,0.019
-1.008,0.168,0.024
-1.010,0.166,0.017
-1.007,0.171,0.023
-1.016,0.160,0.022
-1.010,0.168,0.025
-1.013,0.157,0.023
-1.013,0.163,0.026
-1.012,0.167,0.028
-1.016,0.158,0.025
-1.013,0.161,0.028
-1.014,0.154,0.024
-1.015,0.145,0.032
-1.016,0.142,0.034
-1.016,0.134,0.026
-1.016,0.135,0.024
-1.020,0.117,0.031
-1.016,0.112,0.043
-1.017,0.106,0.038
-1.022,0.102,0.031
-1.020,0.102,0.024
-1.021,0.088,0.023
-1.022,0.084,0.027
-1.022,0.087,0.031
-1.022,0.084,0.031
-1.021,0.096,0.029
-1.021,0.090,0.026
-1.022,0.091,0.022
-1.021,0.109,0.029
-1.021,0.120,0.033
-1.027,0.125,0.030
-1.014,0.112,0.032
-1.023,0.116,0.035
-1.022,0.112,0.037
-1.015,0.105,0.022
-1.025,0.117,0.012
-1.028,0.084,0.018
-1.020,0.067,0.024
-1.028,0.043,0.030
-1.026,0.032,0.027
-1.021,0.026,0.023
-1.024,0.020,0.035
-1.027,0.026,0.037
-1.023,0.020,0.030
-1.021,0.012,0.028
-1.028,0.017,0.029
-1.027,-0.001,0.026
-1.025,0.011,0.026
-1.024,0.024,0.038
-1.023,0.033,0.038
-1.021,0.019,0.034
-1.029,0.022,0.026
-1.031,0.003,0.012
-1.028,0.001,0.001
-1.035,0.005,-0.001
-1.023,0.022,0.032
-1.021,0.032,0.043
-1.022,0.021,0.033
-1.024,0.022,0.033
-1.025,0.016,0.036
-1.025,0.006,0.033
-1.026,0.011,0.025
-1.029,0.007,0.018
-1.027,0.017,0.016
-1.028,0.016,0.020
-1.029,0.021,0.026
-1.025,0.022,0.024
-1.023,0.020,0.022
-1.028,0.025,0.022
-1.024,0.019,0.027
-1.025,0.028,0.031
-1.026,0.024,0.034
-1.023,0.028,0.025
-1.024,0.028,0.020
-1.029,0.028,0.023
-1.027,0.031,0.027
-1.023,0.029,0.028
-1.025,0.033,0.022
-1.037,0.030,0.013
-1.017,0.027,0.032
-1.031,0.032,0.007
-1.016,0.038,0.037
-1.023,0.040,0.027
-1.028,0.039,0.035
-1.030,0.026,0.013
-1.020,0.019,0.024
-1.028,0.022,0.019
-1.026,0.023,0.028
-1.023,0.030,0.027
-1.027,0.036,0.019
-1.024,0.036,0.029
-1.021,0.039,0.028
-1.034,0.045,0.021
-1.025,0.036,0.024
-1.025,0.033,0.016
-1.029,0.027,0.018
-1.024,0.022,0.014
-1.021,0.013,0.016
-1.027,0.019,0.033
-1.025,0.014,0.030
-1.032,0.021,0.007
-1.018,0.028,0.029
-1.028,0.027,0.023
-1.026,0.025,0.020
-1.023,0.022,0.014
-1.031,0.030,0.014
-1.024,0.021,0.018
-1.022,0.020,0.024
-1.026,0.024,0.027
-1.029,0.020,0.021
-1.023,0.028,0.025
-1.024,0.020,0.021
-1.028,0.020,0.016
-1.023,0.023,0.017
-1.022,0.018,0.017
-1.027,0.024,0.017
-1.038,0.024,-0.002
-1.029,0.012,0.009
-1.024,0.023,0.018
-1.010,0.025,0.043
-1.024,0.036,0.030
-1.022,0.033,0.012
-1.029,0.035,-0.009
-1.009,0.040,0.011
-1.021,0.040,0.036
-1.020,0.039,0.033
-1.024,0.045,0.022
-1.039,0.041,-0.001
-1.021,0.033,0.007
-1.024,0.034,0.024
-1.030,0.034,0.015
-1.033,0.027,0.007
-1.025,0.029,0.011
-1.027,0.019,-0.002
-1.047,0.027,0.028
-1.030,0.027,0.013
-1.030,0.028,0.013
-1.024,0.039,0.072
-1.012,0.046,0.087
-1.017,0.021,0.101
-1.021,0.023,0.087
-1.023,0.027,0.085
-1.025,0.040,0.078
-1.017,0.027,0.090
-1.022,0.039,0.120
-1.013,0.027,0.120
-1.023,0.033,0.090
-1.023,0.036,0.087
-1.025,0.035,0.090
-1.023,0.035,0.104
-1.017,0.033,0.121
-1.019,0.037,0.135
-1.013,0.038,0.139
-1.013,0.035,0.149
-1.023,0.046,0.122
-1.024,0.039,0.125
-1.008,0.035,0.165
-1.008,0.029,0.186
-1.018,0.030,0.157
-1.016,0.045,0.163
-1.004,0.042,0.199
-0.993,0.038,0.230
-0.998,0.042,0.229
-1.001,0.059,0.225
-0.989,0.061,0.235
-0.992,0.062,0.246
-1.003,0.058,0.228
-1.008,0.064,0.208
-1.004,0.066,0.213
-1.000,0.062,0.218
-1.005,0.054,0.219
-1.004,0.054,0.213
-1.003,0.055,0.223
-0.990,0.050,0.247
-0.991,0.044,0.269
-0.990,0.039,0.262
-0.998,0.036,0.258
-1.001,0.030,0.240
-0.995,0.030,0.256
-0.978,0.037,0.306
-0.963,0.045,0.335
-0.965,0.043,0.341
-0.970,0.049,0.337
-0.963,0.053,0.345
-0.960,0.059,0.358
-0.965,0.050,0.362
-0.958,0.054,0.355
-0.951,0.056,0.387
-0.935,0.062,0.418
-0.922,0.067,0.445
-0.929,0.057,0.438
-0.931,0.054,0.417
-0.934,0.058,0.420
-0.916,0.061,0.449
-0.911,0.062,0.478
-0.904,0.055,0.484
-0.907,0.049,0.475
-0.898,0.052,0.492
-0.885,0.049,0.510
-0.887,0.049,0.517
-0.881,0.044,0.527
-0.875,0.039,0.531
-0.873,0.033,0.539
-0.869,0.036,0.540
-0.878,0.040,0.518
-0.874,0.049,0.521
-0.857,0.056,0.557
-0.846,0.057,0.584
-0.842,0.050,0.573
-0.844,0.051,0.567
-0.827,0.052,0.597
-0.803,0.051,0.639
-0.790,0.049,0.664
-0.792,0.042,0.655
-0.785,0.036,0.658
-0.790,0.036,0.654
-0.800,0.048,0.641
-0.795,0.047,0.628
-0.786,0.058,0.641
-0.789,0.047,0.675
-0.779,0.083,0.649
-0.773,0.043,0.665
-0.778,0.059,0.660
-0.745,0.055,0.680
-0.734,0.047,0.714
-0.724,0.040,0.732
-0.720,0.040,0.727
-0.715,0.040,0.722
-0.712,0.054,0.741
-0.692,0.057,0.761
-0.688,0.031,0.753
-0.692,0.051,0.756
-0.684,0.037,0.747
-0.671,0.046,0.764
-0.657,0.049,0.782
-0.654,0.036,0.783
-0.653,0.048,0.771
-0.645,0.021,0.779
-0.634,0.035,0.793
-0.609,0.037,0.818
-0.605,0.031,0.835
-0.608,0.040,0.815
-0.596,0.029,0.828
-0.589,0.044,0.833
-0.567,0.037,0.837
-0.569,0.034,0.839
-0.554,0.037,0.838
-0.535,0.035,0.866
-0.524,0.033,0.865
-0.517,0.031,0.866
-0.441,0.027,0.936
-0.442,0.021,0.926
-0.434,0.023,0.920
-0.428,0.017,0.925
-0.411,0.025,0.931
-0.406,0.028,0.927
-0.395,0.028,0.932
-0.386,0.031,0.942
-0.382,0.022,0.938
-0.374,0.021,0.935
-0.358,0.018,0.950
-0.357,0.018,0.944
-0.330,0.026,0.957
-0.329,0.025,0.969
-0.324,0.017,0.960
-0.297,0.017,0.982
-0.292,0.010,0.986
-0.305,0.007,0.967
-0.300,0.007,0.968
-0.291,0.018,0.971
-0.280,0.017,0.972
-0.277,0.011,0.974
-0.280,0.008,0.984
-0.282,0.006,0.963
-0.266,0.004,0.973
-0.252,0.003,0.986
-0.261,-0.006,0.990
-0.244,-0.018,0.981
-0.260,-0.011,0.982
-0.245,-0.010,0.979
-0.247,-0.008,0.986
-0.256,-0.005,0.981
-0.252,0.008,0.980
-0.262,-0.004,0.970
-0.247,0.021,0.979
-0.254,-0.018,0.977
-0.257,0.014,0.988
-0.246,-0.016,0.985
-0.257,-0.003,0.982
-0.244,-0.004,0.992
-0.269,-0.000,0.969
-0.245,0.008,0.974
-0.248,0.007,0.975
-0.268,-0.003,0.972
-0.244,0.003,0.989
-0.250,0.012,0.983
-0.259,0.024,0.978
-0.255,0.008,0.973
-0.242,0.002,0.978
-0.241,0.000,0.977
-0.246,-0.004,0.986
-0.238,-0.005,0.987
-0.244,-0.004,0.977
-0.233,0.003,0.976
-0.244,0.000,0.978
-0.215,-0.004,0.990
-0.212,-0.012,0.969
-0.214,-0.004,0.988
-0.184,-0.016,1.001
-0.189,-0.015,0.994
-0.182,-0.015,0.996
-0.174,-0.021,0.988
-0.182,-0.021,0.968
-0.153,-0.033,0.988
-0.129,-0.037,1.007
-0.116,-0.043,1.002
-0.096,-0.041,1.012
-0.102,-0.035,1.005
-0.093,-0.041,0.997
-0.100,-0.040,0.999
-0.094,-0.044,1.000
-0.079,-0.042,0.992
-0.080,-0.040,1.000
-0.068,-0.041,0.996
-0.051,-0.040,1.005
-0.043,-0.040,1.004
-0.044,-0.042,1.004
-0.029,-0.042,1.004
-0.038,-0.041,1.000
-0.026,-0.043,1.001
-0.031,-0.040,1.000
-0.024,-0.054,1.001
-0.026,-0.048,1.000
-0.020,-0.051,1.000
-0.019,-0.055,1.004
-0.015,-0.053,1.007
-0.003,-0.051,1.002
-0.019,-0.051,1.001
-0.019,-0.048,1.003
-0.018,-0.047,0.998
-0.028,-0.047,0.999
-0.019,-0.053,1.001
-0.018,-0.048,1.001
-0.011,-0.054,1.003
-0.011,-0.042,1.003
-0.019,-0.040,0.999
-0.022,-0.033,0.996
-0.005,-0.039,1.006
-0.021,-0.034,1.008
-0.005,-0.033,1.000
-0.029,-0.033,1.004
-0.011,-0.038,1.001
-0.019,-0.032,0.999
-0.023,-0.032,1.001
-0.026,-0.032,1.005
-0.020,-0.036,1.000
-0.024,-0.031,1.000
-0.017,-0.032,1.002
-0.019,-0.042,1.011
-0.025,-0.056,0.997
-0.034,-0.102,0.987
-0.046,-0.093,1.001
-0.012,-0.112,0.991
-0.040,-0.131,1.000
-0.027,-0.128,0.993
-0.023,-0.119,1.004
-0.039,-0.129,0.981
-0.029,-0.152,1.000
-0.026,-0.147,0.996
-0.036,-0.157,0.987
-0.044,-0.157,0.999
-0.016,-0.181,0.987
-0.048,-0.189,0.977
-0.042,-0.181,0.983
-0.016,-0.196,0.994
-0.042,-0.202,0.982
-0.048,-0.214,0.972
-0.033,-0.227,0.974
-0.025,-0.244,0.971
-0.054,-0.269,0.965
-0.014,-0.313,0.959
-0.031,-0.336,0.939
-0.044,-0.352,0.937
-0.031,-0.393,0.917
-0.051,-0.433,0.903
-0.037,-0.469,0.879
-0.038,-0.506,0.869
-0.034,-0.529,0.857
-0.041,-0.545,0.833
-0.040,-0.569,0.821
-0.045,-0.584,0.811
-0.047,-0.592,0.790
-0.044,-0.614,0.775
-0.049,-0.637,0.755
-0.046,-0.661,0.746
-0.043,-0.669,0.734
-0.039,-0.689,0.715
-0.037,-0.691,0.718
-0.045,-0.706,0.704
-0.043,-0.729,0.681
-0.035,-0.740,0.676
-0.035,-0.752,0.639
-0.039,-0.776,0.624
-0.037,-0.782,0.622
-0.033,-0.790,0.610
-0.046,-0.793,0.601
-0.030,-0.795,0.606
-0.035,-0.793,0.601
-0.042,-0.793,0.599
-0.043,-0.797,0.595
-0.042,-0.786,0.594
-0.041,-0.803,0.592
-0.049,-0.809,0.574
-0.003,-0.810,0.584
-0.046,-0.814,0.583
-0.024,-0.800,0.564
-0.038,-0.826,0.590
-0.026,-0.800,0.594
-0.039,-0.802,0.552
-0.035,-0.838,0.537
-0.022,-0.844,0.524
-0.038,-0.867,0.523
-0.017,-0.839,0.519
-0.039,-0.848,0.520
-0.033,-0.856,0.491
-0.043,-0.869,0.465
-0.041,-0.884,0.446
-0.031,-0.899,0.423
-0.036,-0.913,0.389
-0.028,-0.933,0.372
-0.055,-0.932,0.331
-0.030,-0.943,0.316
-0.049,-0.948,0.292
-0.027,-0.956,0.296
-0.040,-0.958,0.269
-0.033,-0.958,0.263
-0.027,-0.947,0.256
-0.038,-0.956,0.243
-0.025,-0.965,0.218
-0.039,-0.976,0.197
-0.019,-0.977,0.162
-0.037,-0.974,0.140
-0.019,-0.983,0.112
-0.024,-0.988,0.083
-0.029,-1.000,0.057
-0.024,-0.997,0.028
-0.021,-1.003,0.003
-0.026,-0.995,-0.000
-0.023,-0.987,0.010
-0.029,-0.994,0.001
-0.024,-1.001,-0.003
-0.036,-0.982,-0.014
-0.022,-0.992,-0.017
-0.026,-0.991,-0.025
-0.019,-0.990,-0.040
-0.024,-0.991,-0.041
-0.014,-0.995,-0.044
-0.027,-0.990,-0.050
-0.021,-0.987,-0.061
-0.018,-0.983,-0.078
-0.020,-0.988,-0.093
-0.019,-0.989,-0.109
-0.022,-0.983,-0.121
-0.011,-0.986,-0.128
-0.031,-0.976,-0.143
-0.006,-0.979,-0.161
-0.007,-0.981,-0.178
-0.020,-0.979,-0.193
-0.025,-0.975,-0.205
-0.009,-0.954,-0.215
-0.021,-0.974,-0.216
-0.012,-0.969,-0.233
-0.019,-0.958,-0.242
-0.004,-0.964,-0.255
-0.014,-0.955,-0.271
-0.014,-0.951,-0.291
-0.012,-0.950,-0.300
-0.016,-0.942,-0.316
-0.020,-0.941,-0.330
-0.003,-0.936,-0.341
-0.018,-0.919,-0.350
-0.014,-0.927,-0.373
-0.009,-0.920,-0.405
0.004,-0.902,-0.418
-0.020,-0.895,-0.427
0.008,-0.891,-0.437
-0.013,-0.891,-0.442
-0.009,-0.882,-0.474
0.001,-0.865,-0.488
0.000,-0.858,-0.500
0.001,-0.852,-0.517
-0.015,-0.835,-0.534
0.031,-0.797,-0.559
0.012,-0.812,-0.571
0.050,-0.782,-0.613
0.058,-0.772,-0.635
0.063,-0.783,-0.635
0.081,-0.796,-0.645
0.063,-0.774,-0.662
0.074,-0.764,-0.660
0.056,-0.767,-0.627
0.035,-0.759,-0.626
0.031,-0.757,-0.630
-0.018,-0.752,-0.650
-0.001,-0.736,-0.659
0.002,-0.744,-0.654
-0.022,-0.741,-0.665
-0.018,-0.726,-0.677
-0.014,-0.707,-0.699
-0.019,-0.706,-0.710
-0.023,-0.687,-0.725
-0.022,-0.675,-0.738
-0.029,-0.672,-0.741
-0.035,-0.655,-0.763
-0.033,-0.643,-0.768
-0.028,-0.630,-0.769
-0.039,-0.615,-0.781
-0.031,-0.611,-0.791
-0.042,-0.600,-0.801
-0.037,-0.587,-0.806
-0.042,-0.583,-0.818
-0.023,-0.568,-0.825
-0.039,-0.558,-0.831
-0.030,-0.545,-0.837
-0.042,-0.537,-0.842
-0.030,-0.540,-0.852
-0.029,-0.530,-0.854
-0.036,-0.527,-0.845
-0.019,-0.524,-0.849
-0.045,-0.529,-0.853
-0.024,-0.523,-0.856
-0.027,-0.516,-0.856
-0.031,-0.506,-0.859
-0.030,-0.504,-0.868
-0.028,-0.496,-0.873
-0.034,-0.486,-0.875
-0.029,-0.478,-0.881
-0.026,-0.467,-0.879
-0.028,-0.454,-0.891
-0.032,-0.439,-0.903
-0.024,-0.408,-0.912
-0.033,-0.393,-0.918
-0.014,-0.361,-0.932
-0.032,-0.332,-0.941
-0.015,-0.312,-0.962
-0.026,-0.286,-0.968
-0.020,-0.260,-0.969
-0.017,-0.243,-0.975
-0.015,-0.228,-0.977
-0.022,-0.214,-0.985
-0.016,-0.208,-0.989
-0.015,-0.194,-0.985
-0.017,-0.193,-0.983
-0.020,-0.173,-0.989
-0.023,-0.160,-0.988
-0.025,-0.145,-0.993
-0.014,-0.117,-1.001
-0.012,-0.107,-1.001
-0.013,-0.101,-1.006
-0.020,-0.092,-1.001
-0.011,-0.089,-0.997
-0.016,-0.097,-1.000
-0.018,-0.093,-0.982
-0.008,-0.089,-0.974
-0.016,-0.099,-1.007
-0.011,-0.087,-0.986
-0.012,-0.062,-0.995
-0.019,-0.050,-1.008
-0.021,-0.017,-1.001
-0.021,0.004,-1.008
0.000,0.020,-1.000
-0.005,0.031,-1.014
-0.009,0.068,-0.998
-0.006,0.087,-1.008
-0.001,0.101,-0.995
-0.005,0.110,-0.999
-0.011,0.112,-0.999
-0.004,0.110,-1.001
0.001,0.124,-1.007
-0.003,0.130,-0.983
-0.018,0.149,-0.998
-0.009,0.160,-0.987
-0.017,0.174,-0.985
-0.000,0.187,-0.995
-0.002,0.207,-0.986
-0.006,0.220,-0.984
-0.004,0.235,-0.981
-0.005,0.239,-0.965
-0.006,0.249,-0.976
-0.006,0.256,-0.975
0.001,0.254,-0.973
-0.002,0.255,-0.976
0.000,0.261,-0.976
-0.004,0.265,-0.968
-0.019,0.270,-0.971
-0.004,0.272,-0.969
-0.011,0.279,-0.963
-0.004,0.280,-0.968
-0.005,0.289,-0.966
-0.005,0.288,-0.966
-0.005,0.290,-0.961
-0.005,0.298,-0.961
0.002,0.307,-0.953
0.000,0.316,-0.949
-0.007,0.315,-0.958
0.000,0.336,-0.950
0.005,0.348,-0.943
-0.000,0.355,-0.942
-0.009,0.371,-0.938
0.000,0.394,-0.926
-0.008,0.419,-0.914
-0.003,0.435,-0.907
0.001,0.470,-0.897
-0.003,0.499,-0.876
-0.007,0.523,-0.851
-0.011,0.553,-0.847
-0.001,0.584,-0.809
-0.010,0.610,-0.794
0.001,0.648,-0.762
-0.015,0.660,-0.759
-0.012,0.678,-0.744
-0.011,0.698,-0.719
-0.013,0.708,-0.698
-0.002,0.726,-0.688
-0.008,0.743,-0.671
-0.018,0.750,-0.674
-0.007,0.761,-0.651
-0.018,0.765,-0.637
-0.013,0.776,-0.631
-0.013,0.792,-0.611
-0.010,0.814,-0.604
-0.010,0.820,-0.584
-0.013,0.829,-0.556
-0.017,0.838,-0.539
-0.011,0.846,-0.529
-0.018,0.852,-0.515
-0.012,0.859,-0.507
-0.015,0.865,-0.504
-0.016,0.862,-0.507
-0.012,0.875,-0.496
-0.016,0.879,-0.485
-0.020,0.872,-0.486
-0.016,0.875,-0.479
-0.019,0.879,-0.474
-0.011,0.894,-0.462
-0.015,0.891,-0.451
-0.026,0.888,-0.461
-0.011,0.886,-0.449
-0.025,0.904,-0.440
-0.015,0.907,-0.436
-0.021,0.907,-0.420
-0.014,0.926,-0.395
-0.022,0.927,-0.385
-0.041,0.920,-0.413
-0.016,0.948,-0.339
-0.032,0.956,-0.318
-0.011,0.941,-0.309
-0.021,0.947,-0.310
-0.023,0.964,-0.290
-0.022,0.951,-0.298
-0.019,0.980,-0.245
-0.022,0.973,-0.243
-0.009,0.997,-0.207
-0.030,0.978,-0.183
-0.010,1.004,-0.127
-0.036,1.004,-0.095
-0.014,0.998,-0.028
-0.036,0.909,-0.104
-0.011,1.014,0.003
-0.017,0.999,-0.037
-0.025,1.006,-0.034
-0.026,1.013,-0.002
-0.030,1.010,0.013
-0.021,1.000,0.011
-0.028,1.000,0.028
-0.038,0.974,0.077
-0.018,0.955,-0.002
-0.021,0.997,0.057
-0.023,0.995,0.040
-0.028,1.003,0.059
-0.020,0.986,0.026
-0.017,1.022,0.065
-0.021,0.983,0.029
-0.033,0.995,0.045
-0.036,1.005,0.056
-0.031,0.993,0.043
-0.029,0.992,0.064
-0.022,0.998,0.043
-0.028,0.991,0.060
-0.028,0.996,0.049
-0.019,1.004,0.057
-0.023,1.001,0.058
-0.035,0.998,0.057
-0.035,1.000,0.063
-0.033,0.993,0.062
-0.028,0.983,0.069
-0.031,0.981,0.059
-0.028,0.990,0.063
-0.022,1.004,0.070
-0.024,1.004,0.065
-0.030,1.003,0.068
-0.037,1.002,0.070
-0.038,0.988,0.057
-0.018,0.991,0.070
-0.014,0.998,0.066
-0.029,1.006,0.066
-0.036,1.014,0.073
-0.033,1.006,0.074
-0.043,0.985,0.090
-0.031,0.988,0.089
-0.020,0.995,0.108
-0.023,1.004,0.107
-0.037,1.005,0.117
-0.040,0.993,0.132
-0.030,0.985,0.139
-0.031,0.984,0.157
-0.039,0.986,0.164
-0.040,0.980,0.176
-0.040,0.977,0.188
-0.033,0.977,0.192
-0.028,0.968,0.228
-0.039,0.961,0.202
-0.041,0.970,0.247
-0.037,0.981,0.245
-0.041,0.967,0.270
-0.042,0.968,0.281
-0.039,0.953,0.297
-0.041,0.936,0.311
-0.039,0.928,0.322
-0.043,0.927,0.341
-0.044,0.935,0.348
-0.037,0.936,0.376
-0.038,0.953,0.382
-0.048,0.928,0.391
-0.051,0.897,0.400
-0.042,0.907,0.405
-0.031,0.903,0.432
-0.042,0.892,0.442
-0.059,0.883,0.447
-0.056,0.881,0.456
-0.044,0.873,0.484
-0.044,0.875,0.486
-0.049,0.869,0.496
-0.051,0.856,0.507
-0.050,0.852,0.507
-0.044,0.850,0.520
-0.046,0.846,0.527
-0.052,0.843,0.542
-0.056,0.834,0.543
-0.054,0.834,0.556
-0.054,0.832,0.557
-0.052,0.824,0.566
-0.051,0.816,0.570
-0.054,0.808,0.578
-0.055,0.804,0.583
-0.048,0.797,0.597
-0.046,0.791,0.606
-0.053,0.784,0.617
-0.059,0.786,0.618
-0.052,0.779,0.626
-0.051,0.776,0.636
-0.060,0.777,0.643
-0.062,0.761,0.646
-0.056,0.750,0.655
-0.053,0.745,0.665
-0.056,0.717,0.701
-0.056,0.704,0.711
-0.060,0.688,0.726
-0.063,0.692,0.709
-0.056,0.663,0.757
-0.058,0.653,0.753
-0.061,0.645,0.756
-0.068,0.615,0.784
-0.069,0.616,0.780
-0.064,0.606,0.799
-0.062,0.591,0.806
-0.066,0.589,0.801
-0.072,0.570,0.815
-0.067,0.573,0.815
-0.062,0.559,0.824
-0.057,0.556,0.836
-0.065,0.548,0.835
-0.069,0.541,0.839
-0.064,0.539,0.846
-0.064,0.522,0.855
-0.068,0.518,0.856
-0.074,0.505,0.861
-0.075,0.499,0.866
-0.068,0.496,0.868
-0.063,0.484,0.871
-0.061,0.485,0.882
-0.069,0.465,0.877
-0.066,0.458,0.890
-0.062,0.454,0.898
-0.063,0.441,0.902
-0.074,0.443,0.898
-0.077,0.437,0.899
-0.069,0.429,0.899
-0.068,0.423,0.896
-0.071,0.419,0.901
-0.070,0.423,0.906
-0.070,0.424,0.910
-0.070,0.427,0.910
-0.067,0.431,0.912
-0.061,0.434,0.910
-0.064,0.427,0.906
-0.071,0.428,0.903
-0.075,0.427,0.912
-0.073,0.411,0.908
-0.075,0.400,0.911
-0.075,0.397,0.918
-0.073,0.380,0.927
-0.072,0.371,0.931
-0.066,0.353,0.935
-0.067,0.341,0.944
-0.067,0.327,0.947
-0.065,0.318,0.947
-0.060,0.308,0.959
-0.068,0.304,0.953
-0.077,0.277,0.959
-0.078,0.279,0.963
-0.065,0.268,0.970
-0.062,0.259,0.971
-0.070,0.273,0.960
-0.075,0.248,0.968
-0.074,0.278,0.953
-0.067,0.267,0.986
-0.072,0.271,0.961
-0.076,0.266,0.973
-0.078,0.240,0.977
-0.080,0.236,0.963
-0.072,0.208,0.983
-0.068,0.212,0.979
-0.073,0.194,0.977
-0.076,0.192,0.984
-0.069,0.189,0.984
-0.067,0.188,0.986
-0.065,0.196,0.989
-0.070,0.196,0.987
-0.080,0.197,0.981
-0.079,0.187,0.981
-0.076,0.182,0.984
-0.079,0.175,0.983
-0.079,0.173,0.984
-0.076,0.174,0.986
-0.074,0.172,0.991
-0.072,0.172,0.989
-0.072,0.165,0.985
-0.076,0.157,0.989
-0.080,0.161,0.988
-0.081,0.152,0.992
-0.070,0.154,0.998
-0.067,0.145,0.994
-0.075,0.133,0.992
-0.081,0.135,0.991
-0.076,0.120,0.995
-0.066,0.122,0.994
-0.074,0.112,0.993
-0.087,0.111,0.991
-0.080,0.107,0.995
-0.063,0.106,1.001
-0.074,0.098,1.000
-0.085,0.093,0.997
-0.083,0.084,0.994
-0.071,0.088,0.999
-0.074,0.085,1.000
-0.082,0.081,0.996
-0.075,0.089,0.991
-0.053,0.070,1.001
-0.073,0.062,1.003
-0.088,0.080,0.996
-0.075,0.037,1.005
-0.066,0.043,1.004
-0.063,0.049,1.001
-0.069,0.033,1.002
-0.079,0.041,1.000
-0.079,0.040,0.997
-0.083,0.032,0.995
-0.079,0.041,1.000
-0.074,0.032,1.000
-0.073,0.037,0.970
-0.078,0.037,1.001
-0.075,0.032,0.999
-0.071,0.021,1.002
-0.072,0.014,1.001
-0.074,0.005,0.994
-0.074,0.002,1.002
-0.073,0.006,1.002
-0.072,0.009,1.000
-0.067,0.003,1.000
-0.069,0.003,0.997
-0.068,-0.000,1.000
-0.064,0.003,1.001
-0.058,-0.001,1.009
-0.067,-0.013,1.005
-0.067,-0.008,1.001
-0.056,-0.009,1.001
-0.067,-0.018,1.000
-0.072,-0.008,1.001
-0.057,-0.011,1.000
-0.063,-0.016,1.001
