x,y,z
0.405,0.897,0.036
0.398,0.884,-0.003
0.383,0.899,0.012
0.360,0.916,0.014
0.328,0.977,0.009
0.330,0.941,0.010
0.332,0.917,0.011
0.315,0.923,-0.009
0.298,0.937,-0.000
0.279,0.931,-0.000
0.293,0.960,0.030
0.242,0.992,0.014
0.240,0.967,0.007
0.225,0.961,0.024
0.224,0.935,0.006
0.196,0.961,0.016
0.191,0.942,0.020
0.147,1.010,0.016
0.127,1.044,-0.000
0.118,1.001,0.032
0.117,1.009,0.015
0.095,1.037,0.022
0.096,1.015,0.017
0.091,1.003,0.002
0.096,0.989,-0.001
0.094,0.989,-0.003
0.074,0.961,0.022
0.041,0.951,-0.010
0.102,1.113,0.028
0.063,1.015,0.025
0.044,1.045,0.000
0.015,1.020,0.005
0.039,1.007,0.033
0.054,0.991,0.016
0.064,0.967,0.001
0.067,0.936,0.000
0.065,0.927,-0.001
0.024,1.096,-0.007
0.005,1.038,0.021
-0.002,1.012,0.008
-0.014,1.003,-0.000
0.003,0.996,-0.009
0.018,0.988,0.001
0.030,0.992,0.015
0.015,0.998,0.010
-0.004,0.996,0.007
0.003,0.981,0.004
-0.001,1.013,0.012
0.000,1.018,0.016
-0.017,1.030,0.007
-0.023,0.966,0.015
-0.030,0.983,-0.003
0.005,0.999,0.006
-0.011,0.992,0.018
0.013,1.029,-0.030
-0.020,1.001,0.026
-0.059,1.045,0.007
-0.031,0.973,-0.014
0.003,0.986,0.012
-0.005,0.978,-0.001
-0.020,1.001,-0.015
0.010,1.011,0.016
-0.003,1.012,0.002
-0.020,1.016,-0.001
0.021,0.998,0.026
0.002,0.998,0.020
-0.030,0.963,0.042
0.014,1.007,-0.000
0.019,0.970,0.025
0.005,0.991,0.015
-0.009,1.014,-0.011
0.010,0.994,-0.028
0.027,1.006,-0.000
0.027,1.020,-0.018
0.003,1.001,-0.016
0.025,0.953,-0.006
0.028,0.972,0.001
0.039,0.998,-0.006
0.075,1.072,-0.003
0.050,1.000,0.015
0.140,1.084,-0.011
0.030,0.899,0.014
0.053,0.960,-0.018
0.129,1.060,-0.012
0.105,0.992,-0.043
0.055,0.894,0.066
0.135,1.057,-0.048
0.033,1.034,-0.019
0.071,1.021,-0.022
0.092,1.002,0.014
0.057,0.940,-0.020
0.036,0.933,-0.034
0.100,1.000,-0.031
0.104,1.063,-0.020
0.090,0.967,0.001
0.074,0.978,-0.033
0.084,0.890,-0.324
0.006,0.966,0.056
-0.001,0.954,0.174
-0.013,1.009,0.100
-0.006,0.929,-0.020
0.016,0.998,-0.022
0.034,0.997,-0.031
0.035,0.979,-0.123
0.020,1.010,-0.060
0.034,1.001,-0.130
0.003,1.007,-0.018
0.026,1.005,-0.099
0.175,1.219,-0.423
0.144,0.989,0.220
-0.012,0.976,0.089
0.011,0.998,0.057
0.037,1.024,-0.005
0.094,1.000,0.029
-0.035,0.997,-0.022
-0.028,0.982,-0.012
-0.017,1.003,0.045
0.012,1.041,0.033
0.001,1.040,-0.002
-0.005,1.044,-0.018
-0.064,1.014,-0.036
-0.105,1.008,-0.040
-0.175,0.976,-0.038
-0.216,0.981,-0.064
-0.280,0.953,-0.033
-0.326,0.946,-0.009
-0.400,0.911,-0.059
-0.475,0.860,0.037
-0.494,0.856,0.021
-0.508,0.851,-0.003
-0.565,0.818,-0.010
-0.631,0.767,0.002
-0.675,0.734,-0.001
-0.691,0.732,-0.018
-0.716,0.709,-0.010
-0.746,0.682,-0.001
-0.781,0.643,0.005
-0.791,0.634,-0.001
-0.804,0.619,-0.010
-0.824,0.599,-0.015
-0.852,0.586,-0.076
-0.867,0.523,-0.005
-0.868,0.516,-0.005
-0.885,0.497,0.028
-0.893,0.469,0.030
-0.898,0.473,0.003
-0.905,0.458,-0.013
-0.929,0.418,0.002
-0.937,0.413,-0.031
-0.971,0.335,-0.010
-0.976,0.317,-0.007
-0.980,0.297,-0.002
-0.986,0.274,0.010
-0.996,0.264,0.001
-0.991,0.255,-0.005
-0.999,0.239,-0.018
-1.003,0.222,-0.008
-1.005,0.206,-0.007
-1.005,0.190,0.003
-1.010,0.181,0.005
-1.013,0.172,-0.001
-1.012,0.160,-0.018
-1.016,0.146,0.001
-1.018,0.134,-0.012
-1.021,0.117,-0.001
-1.022,0.104,0.005
-1.020,0.100,0.001
-1.018,0.096,-0.005
-1.017,0.078,-0.000
-1.018,0.055,-0.002
-1.034,0.023,0.053
-1.045,0.015,-0.070
-1.025,0.054,-0.049
-1.027,0.033,0.044
-1.027,0.040,-0.011
-1.021,0.053,0.008
-1.021,0.052,0.003
-1.024,0.043,-0.003
-1.027,0.045,-0.012
-1.025,0.043,-0.013
-1.025,0.045,-0.006
-1.025,0.047,-0.007
-1.024,0.044,-0.008
-1.025,0.046,-0.005
-1.027,0.045,-0.010
-1.026,0.045,-0.007
-1.027,0.043,-0.019
-1.025,0.049,-0.055
-1.036,0.039,-0.014
-1.037,0.042,0.013
-1.032,0.050,0.001
-1.021,0.069,-0.010
-1.028,0.068,-0.005
-1.033,0.074,0.010
-1.042,0.072,0.007
-1.036,0.083,0.005
-1.033,0.093,-0.017
-1.025,0.124,-0.018
-1.030,0.135,-0.001
-1.020,0.167,-0.008
-1.003,0.208,0.009
-1.000,0.234,-0.002
-0.985,0.274,-0.001
-0.961,0.327,0.010
-0.952,0.352,-0.025
-0.935,0.396,0.006
-0.925,0.406,0.001
-0.906,0.429,0.023
-0.919,0.442,-0.031
-0.896,0.481,-0.027
-0.880,0.514,-0.007
-0.856,0.529,0.016
-0.835,0.556,0.001
-0.826,0.588,0.003
-0.801,0.616,-0.014
-0.760,0.651,-0.008
-0.733,0.686,-0.036
-0.672,0.742,-0.025
-0.562,0.827,0.008
-0.553,0.824,0.032
-0.506,0.861,0.018
-0.490,0.871,-0.008
-0.448,0.900,-0.021
-0.405,0.918,-0.004
-0.359,0.941,-0.037
-0.336,0.946,-0.026
-0.276,0.983,-0.015
-0.255,0.976,-0.027
-0.234,0.973,-0.015
-0.199,0.990,-0.026
-0.188,0.980,-0.052
-0.163,0.986,-0.028
-0.139,0.989,-0.023
-0.109,1.003,-0.029
-0.078,1.007,-0.064
-0.079,0.993,-0.043
-0.045,1.005,-0.031
-0.028,1.009,-0.084
-0.017,0.998,-0.059
-0.029,1.010,-0.074
-0.015,0.986,-0.033
0.007,1.008,-0.058
0.004,1.000,-0.035
0.008,1.003,-0.038
-0.006,1.001,-0.034
0.005,1.003,-0.077
0.004,0.999,-0.069
-0.001,0.994,-0.051
-0.014,0.979,-0.053
0.003,0.998,-0.074
0.002,0.995,-0.079
-0.010,0.988,-0.073
-0.054,0.939,-0.086
-0.016,0.993,-0.104
-0.003,0.991,-0.097
0.028,0.992,-0.119
0.006,0.988,-0.154
0.016,0.991,-0.137
0.010,0.991,-0.130
0.018,0.988,-0.145
-0.004,0.989,-0.234
0.010,0.991,-0.107
0.023,0.989,-0.168
0.014,0.991,-0.167
0.009,0.988,-0.149
0.014,0.988,-0.163
0.018,0.984,-0.124
0.013,0.985,-0.118
0.026,0.981,-0.180
0.015,0.986,-0.158
0.015,0.986,-0.176
0.015,0.981,-0.192
0.009,0.992,-0.146
0.012,0.992,-0.177
0.032,1.007,-0.127
0.026,0.984,-0.163
0.021,0.986,-0.128
0.014,0.995,-0.111
0.014,0.994,-0.073
0.024,0.995,-0.037
0.012,0.995,-0.060
0.021,0.987,-0.022
0.014,0.993,0.012
0.008,0.995,-0.023
0.019,1.002,-0.034
0.012,1.009,-0.032
-0.025,1.006,-0.019
-0.001,0.982,0.066
0.007,0.997,0.085
0.030,1.000,0.032
-0.017,1.019,0.023
-0.022,0.992,0.074
-0.083,0.878,0.271
0.026,0.993,0.106
0.009,1.021,0.078
0.019,0.995,0.124
0.012,0.973,0.157
0.015,0.971,0.194
0.027,0.964,0.233
0.028,0.957,0.231
0.007,0.970,0.216
0.003,0.958,0.242
-0.011,0.967,0.260
0.006,0.949,0.280
0.022,0.953,0.292
0.011,0.934,0.307
0.005,0.915,0.353
0.017,0.929,0.370
0.018,0.958,0.308
0.009,0.901,0.410
0.007,0.904,0.412
0.012,0.894,0.423
-0.010,0.879,0.452
0.008,0.866,0.484
0.007,0.865,0.473
0.005,0.854,0.496
-0.017,0.831,0.534
-0.021,0.820,0.561
-0.000,0.801,0.583
-0.010,0.797,0.582
-0.001,0.770,0.608
0.038,0.719,0.707
-0.018,0.761,0.643
-0.001,0.742,0.644
0.000,0.699,0.710
-0.023,0.700,0.729
-0.031,0.698,0.706
-0.019,0.691,0.699
-0.024,0.685,0.712
-0.004,0.651,0.764
-0.012,0.633,0.772
-0.010,0.643,0.750
0.024,0.591,0.761
-0.004,0.603,0.772
-0.005,0.569,0.821
-0.008,0.555,0.836
-0.017,0.532,0.847
-0.002,0.505,0.870
-0.021,0.503,0.865
-0.016,0.498,0.862
-0.016,0.496,0.850
-0.052,0.488,0.818
-0.026,0.457,0.912
-0.037,0.442,0.902
-0.025,0.435,0.875
-0.035,0.431,0.888
-0.025,0.378,0.926
-0.019,0.378,0.924
-0.033,0.390,0.870
-0.041,0.329,0.889
-0.039,0.289,0.981
-0.042,0.272,1.001
-0.025,0.239,1.005
-0.024,0.236,1.001
-0.034,0.235,1.000
-0.025,0.232,0.980
-0.024,0.213,0.954
-0.022,0.217,0.993
-0.033,0.211,0.996
-0.048,0.210,0.981
-0.021,0.165,0.954
-0.053,0.182,0.989
-0.051,0.158,1.002
-0.036,0.145,1.043
-0.026,0.170,1.013
-0.043,0.145,1.001
-0.054,0.122,1.031
-0.047,0.150,0.982
-0.044,0.153,0.978
-0.056,0.142,0.995
-0.079,0.145,0.993
-0.009,0.099,1.007
-0.054,0.151,0.933
0.017,0.176,1.056
-0.051,0.159,0.977
-0.037,0.081,0.977
-0.031,0.099,1.000
-0.045,0.098,0.973
-0.017,0.076,0.979
-0.038,0.039,1.014
-0.014,-0.121,1.309
-0.047,0.025,1.006
-0.049,0.023,1.001
-0.043,0.042,0.992
-0.047,0.033,1.007
-0.035,0.045,1.013
-0.043,0.031,1.017
-0.058,0.034,0.984
-0.051,0.034,1.003
-0.049,0.036,0.998
-0.051,0.031,0.998
-0.051,0.032,0.998
-0.050,0.033,1.001
-0.052,0.037,1.003
-0.054,0.036,0.993
-0.049,0.031,0.997
-0.051,0.031,0.996
-0.052,0.034,1.005
-0.050,0.033,1.000
-0.052,0.031,0.996
-0.051,0.031,1.003
-0.051,0.034,1.007
-0.054,0.036,0.994
-0.053,0.032,0.996
-0.050,0.028,1.000
-0.048,0.024,1.004
-0.060,0.030,0.952
-0.062,0.007,0.967
-0.047,0.036,0.993
-0.048,0.030,1.003
-0.055,0.025,0.992
-0.059,0.034,0.979
-0.027,0.049,0.998
-0.037,0.028,1.003
-0.049,0.032,1.000
-0.041,0.010,1.016
-0.053,0.031,1.007
-0.044,0.042,1.030
-0.019,0.064,0.983
-0.060,0.024,1.013
-0.049,0.022,1.002
-0.048,0.016,1.005
-0.038,0.031,0.999
-0.034,0.031,0.996
-0.025,0.025,1.000
-0.029,0.022,0.997
-0.041,0.028,0.992
-0.048,0.024,1.014
-0.029,0.049,1.032
-0.044,0.015,1.002
-0.057,-0.027,0.939
-0.043,0.035,1.028
-0.048,0.010,1.031
-0.058,0.024,1.088
-0.051,0.003,1.082
-0.002,0.038,0.985
-0.029,-0.073,0.987
-0.064,-0.082,1.050
-0.049,-0.089,0.974
-0.041,-0.133,0.967
-0.035,-0.211,0.930
-0.057,-0.206,1.066
-0.036,-0.209,0.964
-0.044,-0.222,0.993
-0.051,-0.304,0.944
-0.056,-0.342,0.931
-0.067,-0.443,0.850
-0.056,-0.374,0.942
-0.081,-0.462,0.866
-0.013,-0.543,0.828
-0.070,-0.514,0.821
-0.023,-0.497,0.919
-0.013,-0.647,0.814
-0.058,-0.504,0.859
-0.050,-0.561,0.877
-0.072,-0.650,0.721
-0.080,-0.681,0.712
-0.067,-0.676,0.718
-0.065,-0.730,0.664
-0.065,-0.766,0.608
-0.058,-0.792,0.595
-0.074,-0.768,0.627
0.108,-1.032,0.664
-0.011,-0.797,0.515
-0.076,-0.800,0.587
-0.065,-0.859,0.487
-0.094,-0.847,0.526
-0.067,-0.885,0.367
-0.053,-0.934,0.344
-0.084,-0.897,0.396
-0.039,-0.887,0.275
-0.077,-0.998,0.202
-0.046,-0.981,0.170
-0.062,-0.983,0.161
-0.067,-0.965,0.182
-0.065,-0.976,0.136
-0.073,-1.049,0.038
-0.037,-0.913,0.231
-0.085,-0.924,0.234
-0.064,-0.981,0.128
-0.063,-0.977,0.130
-0.060,-0.981,0.120
-0.058,-0.984,0.121
-0.076,-0.990,0.094
-0.062,-0.985,0.103
-0.064,-0.980,0.118
-0.062,-0.986,0.099
-0.064,-0.984,0.108
-0.036,-0.890,-0.059
-0.061,-0.948,0.111
-0.078,-1.009,0.049
-0.055,-0.978,0.092
-0.072,-0.974,0.113
-0.041,-0.995,0.062
-0.079,-0.982,0.102
-0.067,-0.986,0.099
-0.069,-0.989,0.080
-0.069,-0.990,0.083
-0.046,-0.994,0.139
-0.066,-0.984,0.113
-0.060,-0.985,0.102
-0.072,-0.992,0.084
-0.059,-1.009,0.083
-0.067,-1.009,0.076
-0.027,-1.041,0.122
-0.127,-0.989,0.078
-0.205,-0.949,0.102
-0.319,-0.936,0.074
-0.384,-0.895,0.105
-0.423,-0.866,0.181
-0.511,-0.844,0.066
-0.534,-0.810,0.113
-0.583,-0.846,-0.022
-0.634,-0.778,0.044
-0.645,-0.751,0.086
-0.679,-0.738,0.056
-0.707,-0.712,0.056
-0.726,-0.689,0.071
-0.764,-0.665,0.036
-0.782,-0.637,0.046
-0.798,-0.625,0.032
-0.839,-0.560,0.046
-0.860,-0.542,0.033
-0.884,-0.500,0.055
-0.889,-0.499,0.024
-0.911,-0.456,0.032
-0.919,-0.442,0.049
-0.924,-0.430,0.024
-0.934,-0.413,0.014
-0.946,-0.385,0.022
-0.955,-0.349,0.036
-0.970,-0.319,0.044
-0.966,-0.315,0.037
-0.978,-0.286,0.022
-0.994,-0.245,0.022
-1.000,-0.230,0.009
-1.004,-0.205,0.010
-1.012,-0.172,0.016
-1.018,-0.147,0.018
-1.018,-0.136,0.006
-1.022,-0.115,0.006
-1.013,-0.108,0.017
-1.020,-0.100,-0.013
-1.021,-0.074,-0.000
-1.025,-0.040,0.012
-1.037,-0.013,0.009
-1.025,-0.029,-0.001
-1.018,0.016,0.030
-1.023,0.041,0.030
-1.046,0.051,0.001
-1.021,0.132,-0.050
-1.023,0.025,0.019
-1.031,0.033,-0.006
-1.024,0.030,0.008
-1.025,0.029,0.013
-1.025,0.034,0.005
-1.025,0.031,0.007
-1.027,0.029,0.005
-1.026,0.035,0.004
-1.027,0.032,0.005
-1.028,0.034,0.001
-1.026,0.035,0.001
-1.027,0.031,0.005
-1.026,0.031,0.005
-1.026,0.035,0.000
-1.027,0.032,0.003
-1.023,0.030,0.009
-1.025,0.036,0.004
-1.031,0.037,-0.001
-1.041,0.049,0.005
-1.034,0.037,0.000
-1.030,0.017,-0.009
-1.031,0.044,0.037
-1.037,0.038,0.022
-1.039,0.019,-0.001
-1.044,0.014,0.006
-1.029,-0.003,0.022
-1.046,-0.010,0.004
-1.024,-0.084,-0.026
-1.020,-0.066,0.056
-1.037,-0.097,0.004
-0.999,-0.175,0.012
-1.025,-0.165,0.011
-0.987,-0.228,0.024
-0.997,-0.247,0.016
-0.980,-0.290,0.010
-0.956,-0.352,0.008
-0.954,-0.344,0.055
-0.934,-0.418,-0.002
-0.896,-0.430,0.049
-0.882,-0.500,-0.001
-0.835,-0.562,0.017
-0.802,-0.595,0.043
-0.774,-0.642,0.024
-0.746,-0.680,0.026
-0.729,-0.678,0.056
-0.677,-0.752,0.029
-0.663,-0.758,0.038
-0.615,-0.782,0.079
-0.607,-0.804,0.040
-0.553,-0.821,0.092
-0.518,-0.849,0.091
-0.493,-0.883,0.062
-0.455,-0.872,0.121
-0.441,-0.894,0.080
-0.394,-0.906,0.105
-0.361,-0.911,0.119
-0.326,-0.948,0.089
-0.273,-0.945,0.138
-0.248,-0.957,0.137
-0.220,-0.964,0.115
-0.172,-1.000,0.128
-0.187,-0.960,0.130
-0.154,-0.978,0.103
-0.141,-0.970,0.134
-0.088,-0.983,0.180
-0.060,-1.007,0.134
0.004,-1.047,0.205
-0.049,-0.995,0.168
-0.067,-0.995,0.130
-0.025,-0.977,0.171
-0.118,-1.019,0.153
-0.067,-0.985,0.115
-0.068,-0.990,0.104
-0.075,-0.961,0.139
-0.055,-0.922,0.179
-0.053,-0.996,0.064
-0.059,-1.001,0.070
-0.071,-0.999,0.069
-0.051,-0.981,0.085
-0.098,-1.083,0.168
-0.059,-0.985,0.076
-0.056,-0.980,0.016
-0.081,-0.972,0.104
-0.073,-0.990,0.069
-0.077,-0.973,0.118
-0.067,-0.995,0.052
-0.087,-0.986,0.079
-0.065,-0.984,0.086
-0.065,-0.989,0.073
-0.066,-0.990,0.071
-0.069,-0.987,0.083
-0.076,-0.984,0.095
-0.062,-0.993,0.061
-0.144,-0.871,0.067
-0.071,-0.960,0.110
-0.065,-0.982,0.090
-0.115,-0.970,0.153
-0.048,-1.008,-0.044
-0.066,-1.001,0.014
-0.070,-0.983,0.083
-0.068,-0.997,0.028
-0.071,-0.987,0.104
-0.065,-0.989,0.068
-0.071,-0.979,0.126
-0.070,-0.997,0.109
-0.059,-0.958,0.183
-0.070,-1.001,0.038
-0.069,-0.981,0.117
-0.077,-1.001,0.042
-0.115,-0.976,0.192
-0.095,-1.049,0.067
-0.043,-0.982,0.032
-0.099,-1.085,0.173
-0.028,-0.986,0.111
-0.065,-1.108,0.115
0.029,-0.956,0.088
0.057,-0.941,0.089
0.031,-1.060,0.049
0.042,-1.041,0.068
0.093,-0.953,0.123
0.083,-0.998,0.141
0.079,-1.123,0.051
0.126,-1.024,0.096
0.187,-0.904,0.074
0.223,-0.904,0.137
0.231,-0.992,0.040
0.255,-0.948,0.088
0.289,-0.916,0.099
0.331,-0.884,0.087
0.361,-0.879,0.083
0.357,-0.974,0.035
0.408,-0.883,0.027
0.455,-0.817,0.063
0.498,-0.788,0.094
0.500,-0.817,0.070
0.523,-0.790,0.063
0.564,-0.751,0.058
0.602,-0.713,0.099
0.617,-0.722,0.053
0.633,-0.701,0.074
0.666,-0.676,0.052
0.687,-0.659,0.033
0.714,-0.609,0.062
0.704,-0.606,0.044
0.788,-0.568,0.182
0.758,-0.574,0.009
0.774,-0.590,-0.045
0.806,-0.519,-0.007
0.864,-0.409,0.048
0.871,-0.399,0.048
0.874,-0.395,0.038
0.883,-0.403,0.012
0.902,-0.362,0.014
0.903,-0.343,0.037
0.887,-0.352,0.062
0.889,-0.341,0.069
0.902,-0.351,0.005
0.905,-0.342,0.004
0.909,-0.316,0.022
0.901,-0.277,0.099
0.910,-0.257,0.096
0.924,-0.255,0.033
0.944,-0.262,-0.053
0.949,-0.199,0.015
0.949,-0.184,0.016
0.949,-0.171,0.024
0.938,-0.182,0.025
0.944,-0.144,0.051
0.956,-0.103,0.064
0.969,-0.083,0.049
0.955,-0.107,0.030
0.971,-0.068,0.030
0.974,-0.045,0.038
0.977,-0.038,0.027
0.959,-0.060,0.040
0.964,-0.081,-0.028
0.978,-0.013,0.028
0.968,-0.001,0.052
0.984,0.016,0.069
0.986,0.019,0.035
0.989,0.019,0.011
0.973,-0.002,0.018
0.977,-0.010,-0.000
0.992,0.013,-0.004
0.988,0.018,0.014
0.975,0.003,0.039
0.968,-0.020,0.022
0.981,-0.012,0.012
1.000,0.018,0.008
1.004,0.025,0.024
0.989,-0.033,0.036
0.970,-0.074,0.035
0.939,-0.133,0.043
0.921,-0.092,0.061
0.579,0.340,-0.208
1.037,-0.531,-0.026
0.908,-0.354,-0.007
0.885,-0.313,0.037
0.868,-0.377,0.027
0.839,-0.371,-0.006
0.902,-0.353,0.022
0.872,-0.396,0.001
0.860,-0.401,0.063
0.852,-0.415,0.062
0.862,-0.416,0.043
0.849,-0.445,0.022
0.830,-0.472,0.031
0.820,-0.482,0.048
0.788,-0.547,0.048
0.798,-0.528,0.026
0.790,-0.533,0.001
0.779,-0.551,0.021
0.760,-0.550,0.038
0.724,-0.608,0.057
0.700,-0.631,0.085
0.697,-0.649,0.005
0.679,-0.680,-0.005
0.608,-0.741,0.074
0.593,-0.738,0.086
0.596,-0.706,0.058
0.574,-0.748,0.054
0.519,-0.804,0.077
0.500,-0.801,0.113
0.461,-0.828,0.107
0.440,-0.848,0.075
0.420,-0.901,0.051
0.404,-0.897,0.040
0.371,-0.868,0.115
0.348,-0.864,0.132
0.294,-0.944,0.128
0.264,-0.976,0.131
0.278,-0.927,0.078
0.234,-0.971,0.092
0.214,-0.989,0.100
0.173,-0.978,0.134
0.160,-0.992,0.119
0.140,-0.973,0.059
0.153,-0.969,0.084
0.096,-0.938,0.061
0.124,-0.996,0.099
0.066,-0.958,0.031
0.161,-0.988,0.095
0.065,-0.962,0.086
0.060,-1.145,0.299
0.009,-0.970,0.069
-0.021,-0.974,0.035
-0.023,-1.004,0.152
-0.039,-0.939,-0.045
-0.053,-1.007,0.113
-0.034,-1.015,0.021
-0.063,-1.017,0.071
-0.057,-0.990,0.101
-0.055,-0.984,0.110
-0.032,-0.952,0.143
-0.052,-0.985,0.075
-0.062,-0.986,0.084
-0.059,-0.994,0.058
-0.058,-0.986,0.085
-0.057,-0.990,0.077
-0.055,-0.983,0.083
-0.141,-0.895,-0.024
-0.073,-0.974,0.015
-0.034,-0.979,0.047
-0.095,-0.986,0.108
-0.051,-1.001,0.065
-0.029,-0.983,0.037
-0.057,-0.948,0.180
-0.056,-0.979,0.150
-0.064,-0.988,0.085
-0.062,-0.991,0.083
-0.063,-0.990,0.067
-0.089,-0.977,0.072
-0.066,-0.999,0.060
-0.105,-1.009,0.088
-0.068,-0.975,0.118
-0.040,-0.982,0.103
-0.093,-0.999,0.050
-0.064,-0.981,0.091
-0.091,-0.985,0.060
-0.052,-0.988,0.088
-0.063,-0.984,0.089
-0.067,-0.976,0.100
-0.073,-0.995,0.047
-0.060,-0.978,0.152
-0.063,-1.002,0.065
-0.069,-0.990,0.087
-0.057,-1.001,0.091
-0.076,-0.943,0.104
-0.065,-1.011,0.087
-0.058,-0.982,0.140
-0.065,-0.951,0.200
-0.060,-0.984,0.197
-0.065,-0.986,0.180
-0.039,-0.951,0.285
-0.088,-0.948,0.275
-0.015,-0.956,0.259
-0.063,-0.904,0.393
-0.071,-0.928,0.360
-0.098,-0.872,0.415
-0.093,-0.859,0.535
-0.033,-0.841,0.491
-0.064,-0.799,0.581
-0.047,-0.773,0.613
-0.044,-0.744,0.634
-0.066,-0.747,0.675
-0.033,-0.632,0.723
-0.041,-0.678,0.702
-0.036,-0.563,0.760
-0.056,-0.453,0.954
-0.055,-0.454,0.875
-0.033,-0.358,1.000
-0.058,-0.469,0.804
-0.036,-0.361,0.901
-0.039,-0.341,0.889
-0.029,-0.194,1.030
-0.032,-0.199,0.991
-0.051,-0.164,1.016
-0.024,-0.134,1.017
-0.038,-0.178,0.915
-0.035,-0.134,0.971
-0.028,-0.081,0.972
-0.031,0.014,1.056
-0.023,0.028,1.069
-0.031,-0.019,0.989
-0.037,-0.008,1.003
-0.028,-0.003,0.992
-0.039,-0.003,1.026
-0.032,0.010,0.992
-0.032,0.011,1.005
-0.032,0.004,1.001
-0.031,0.000,0.998
-0.031,-0.001,1.000
-0.038,0.010,1.005
-0.033,0.006,1.010
-0.034,0.011,1.010
-0.033,0.007,1.015
-0.037,-0.018,1.010
-0.027,-0.003,0.996
-0.032,-0.002,1.002
-0.030,0.002,1.000
-0.030,-0.001,0.999
-0.032,-0.002,1.000
-0.031,0.001,1.000
-0.032,0.001,1.000
-0.031,-0.001,1.000
-0.031,-0.000,1.000
-0.031,-0.000,1.000
-0.031,-0.001,1.001
-0.032,0.002,1.000
-0.031,0.001,1.001
-0.033,-0.002,0.999
-0.030,0.000,0.998
-0.032,0.002,1.000
-0.031,-0.000,1.001
-0.033,0.003,1.000
-0.029,0.002,1.000
-0.031,-0.001,1.001
-0.033,0.000,1.000
-0.033,-0.023,1.000
-0.029,-0.001,1.001
-0.016,0.008,1.000
-0.014,0.003,1.003
-0.015,0.022,1.002
-0.027,0.021,0.997
-0.041,-0.029,1.002
-0.021,0.038,1.006
-0.053,0.019,1.003
-0.064,0.052,0.980
0.023,-0.034,1.009
-0.056,-0.009,1.004
-0.109,0.018,0.989
-0.136,0.028,1.019
-0.025,-0.002,0.982
-0.005,-0.015,1.001
-0.042,-0.011,1.001
-0.005,-0.079,0.988
-0.035,0.001,1.016
-0.093,-0.028,0.998
-0.033,-0.008,0.994
-0.019,-0.004,1.011
-0.064,0.000,0.990
-0.016,0.005,1.020
-0.033,-0.001,0.996
-0.047,-0.019,0.989
-0.064,0.000,1.029
0.003,-0.032,0.977
-0.013,-0.017,0.997
-0.030,0.010,1.007
-0.024,0.029,0.998
-0.036,-0.002,1.018
-0.095,0.073,0.898
-0.026,-0.100,1.051
-0.084,-0.026,0.990
-0.069,0.019,1.012
-0.070,0.006,1.013
-0.048,-0.051,0.993
-0.050,-0.109,1.066
0.019,-0.001,1.025
-0.052,-0.037,0.961
-0.035,-0.037,0.943
-0.055,-0.004,1.018
-0.125,-0.001,1.019
-0.021,0.056,0.976
-0.011,0.096,1.003
-0.027,-0.153,1.012
-0.052,0.053,1.008
-0.031,-0.007,0.986
0.006,-0.057,1.005
-0.034,-0.029,0.991
-0.062,-0.002,0.999
-0.106,0.024,0.962
-0.049,0.015,0.959
-0.097,-0.037,1.011
-0.012,0.007,0.990
0.001,0.011,1.005
-0.036,0.032,1.003
-0.057,0.025,0.992
-0.062,-0.015,0.958
-0.053,-0.006,0.978
-0.019,-0.025,1.038
-0.076,-0.023,0.854
0.044,0.006,0.964
-0.052,-0.003,1.043
-0.076,-0.017,1.024
0.028,0.015,0.975
-0.025,-0.007,0.988
-0.017,-0.001,0.991
-0.023,-0.004,0.996
-0.027,-0.007,0.998
-0.032,-0.010,1.000
-0.032,-0.010,1.000
-0.031,-0.010,1.000
-0.032,-0.010,1.000
-0.031,-0.010,1.000
-0.031,-0.010,1.000
-0.031,-0.009,1.001
-0.031,-0.010,1.000
-0.031,-0.010,1.000
-0.032,-0.009,1.000
-0.032,-0.009,1.001
-0.013,0.012,0.997
-0.031,-0.003,1.001
-0.043,-0.021,1.005
-0.030,-0.001,1.004
-0.041,-0.016,1.002
-0.051,-0.017,1.000
-0.020,0.013,1.013
-0.022,0.008,0.997
-0.043,-0.015,0.993
-0.054,-0.021,1.008
-0.043,-0.039,1.004
-0.091,0.004,0.979
0.094,-0.028,1.004
-0.005,0.004,1.005
0.011,0.039,0.994
-0.031,-0.025,1.002
-0.040,-0.007,1.005
0.007,0.004,0.992
-0.018,0.026,1.001
-0.028,0.007,1.001
0.001,0.023,0.990
-0.003,0.011,1.002
-0.049,0.009,0.999
-0.082,-0.035,0.986
0.001,-0.001,1.020
-0.007,-0.008,0.991
0.010,0.075,0.968
-0.036,-0.022,1.010
-0.044,-0.068,1.005
0.005,0.065,1.000
-0.032,-0.087,0.976
-0.050,0.012,1.015
-0.054,-0.036,0.998
-0.065,-0.037,1.019
-0.083,0.023,1.110
0.015,0.002,0.978
-0.004,0.012,1.002
-0.052,-0.032,1.000
-0.034,-0.015,1.000
-0.030,-0.010,1.000
-0.032,-0.013,0.991
-0.034,-0.013,0.999
-0.006,-0.008,0.996
-0.037,0.015,0.996
-0.008,-0.005,1.026
0.024,0.122,0.988
0.018,0.046,1.012
-0.068,-0.030,1.007
-0.038,-0.009,1.002
-0.031,0.026,1.013
0.016,0.094,0.982
-0.015,0.002,0.991
-0.121,-0.184,1.008
-0.065,-0.111,1.006
