x,y,z
54.224,17.590,-39.600
53.821,17.603,-39.368
53.674,17.395,-40.063
53.101,17.725,-38.159
53.943,18.164,-39.197
53.674,17.505,-39.038
53.674,17.505,-39.038
53.271,17.566,-39.111
54.358,17.297,-40.479
53.516,17.542,-39.246
53.821,17.188,-39.429
53.491,17.883,-39.600
53.491,17.883,-39.600
53.979,17.542,-40.918
53.833,17.676,-40.771
53.613,17.981,-39.478
53.369,17.627,-40.161
53.613,17.554,-39.771
53.882,17.847,-40.930
53.882,17.847,-40.930
53.638,17.847,-39.868
53.772,17.566,-40.820
53.027,18.372,-40.527
53.784,18.237,-41.187
53.784,18.237,-41.187
53.345,18.506,-39.795
53.589,17.578,-40.259
53.699,18.457,-40.515
53.455,18.445,-40.674
52.478,18.799,-40.857
52.380,20.105,-41.455
52.380,20.105,-41.455
52.991,20.801,-41.663
52.283,21.887,-42.078
52.551,24.561,-42.004
51.392,27.820,-42.261
51.392,27.820,-42.261
50.256,31.165,-41.431
49.646,33.606,-41.956
48.499,36.194,-42.468
47.046,39.209,-42.688
45.374,41.870,-42.212
45.374,41.870,-42.212
43.018,45.532,-43.054
40.674,47.559,-41.992
38.159,49.597,-41.101
36.047,51.306,-42.200
36.047,51.306,-42.200
32.983,53.662,-42.102
30.786,54.688,-42.725
27.832,56.128,-43.250
25.757,57.227,-42.322
23.901,58.374,-42.859
21.143,58.862,-43.896
21.143,58.862,-43.896
19.446,59.009,-42.810
17.761,60.291,-42.224
15.247,60.388,-42.261
12.158,60.327,-43.896
12.158,60.352,-42.908
9.412,60.352,-42.908
9.399,60.742,-41.907
9.595,61.145,-41.882
8.948,60.901,-41.809
9.155,61.194,-41.467
9.155,61.194,-41.467
8.679,60.962,-41.821
9.656,61.670,-42.407
8.875,61.658,-42.310
9.460,61.646,-41.541
9.460,61.646,-41.541
9.546,61.877,-41.382
8.960,61.389,-41.431
9.131,60.583,-41.797
9.558,61.230,-42.822
10.120,60.632,-42.798
10.620,61.340,-42.334
10.620,61.340,-42.334
12.427,60.425,-42.603
14.172,60.266,-42.822
16.626,59.680,-43.384
19.507,59.399,-42.249
22.473,58.582,-44.312
22.473,58.582,-44.312
25.537,57.666,-44.360
29.041,54.626,-43.408
33.289,52.710,-43.774
35.706,50.354,-44.775
38.208,48.352,-45.056
38.208,48.352,-45.056
40.808,45.764,-45.007
43.054,42.126,-45.142
45.068,38.953,-44.531
47.070,36.841,-44.092
48.340,33.911,-44.055
48.340,33.911,-44.055
49.048,31.262,-43.872
50.403,28.455,-43.225
51.843,24.207,-42.993
52.222,20.959,-42.627
53.064,20.203,-40.283
53.064,20.203,-40.283
53.357,20.679,-40.955
52.429,21.033,-41.687
52.734,20.959,-41.150
53.076,20.911,-40.466
53.125,21.228,-41.199
53.125,21.228,-41.199
53.320,21.033,-41.125
53.027,21.375,-41.638
53.015,20.984,-41.138
52.576,20.691,-42.346
52.075,20.435,-41.162
52.075,20.435,-41.162
52.856,20.947,-40.442
53.369,21.204,-40.161
53.394,21.033,-40.857
52.832,21.021,-40.588
53.015,20.886,-40.576
53.699,20.898,-41.870
53.699,20.898,-41.870
52.930,21.130,-40.820
53.516,20.630,-41.260
53.101,20.715,-41.284
53.381,21.106,-40.259
53.394,21.265,-41.211
53.394,21.265,-41.211
53.223,20.703,-40.027
53.223,21.362,-41.272
53.210,21.484,-41.272
53.223,21.130,-40.308
53.223,21.130,-40.308
53.467,21.655,-40.564
52.710,20.752,-40.674
53.442,21.057,-41.931
52.527,21.228,-41.077
53.394,21.130,-42.786
52.966,21.021,-41.406
52.966,21.021,-41.406
53.162,21.252,-41.724
52.441,21.069,-42.651
53.125,21.509,-41.138
52.393,21.729,-42.017
52.393,21.729,-42.017
52.856,21.667,-42.188
52.234,21.033,-42.017
52.930,19.934,-41.748
52.429,20.166,-41.724
52.747,19.360,-42.810
52.551,17.578,-41.382
52.551,17.578,-41.382
53.076,14.636,-41.150
52.356,12.573,-40.796
53.491,10.083,-41.541
52.197,7.666,-39.844
51.355,5.005,-40.356
51.355,5.005,-40.356
49.963,3.406,-40.662
49.817,1.208,-40.369
48.206,-0.110,-40.271
47.705,-2.112,-39.636
45.544,-4.309,-39.832
45.544,-4.309,-39.832
44.312,-6.213,-40.259
44.312,-6.689,-38.635
42.712,-8.142,-39.746
41.760,-9.485,-39.868
41.138,-10.730,-39.246
41.138,-10.730,-39.246
39.307,-12.170,-39.111
37.585,-13.159,-39.014
36.035,-13.965,-38.647
34.888,-14.868,-38.831
32.764,-15.088,-39.331
32.764,-15.088,-39.331
30.249,-16.589,-38.208
27.185,-17.737,-39.111
23.730,-18.640,-38.391
20.996,-19.727,-37.866
18.787,-19.421,-37.854
18.787,-19.421,-37.854
15.552,-19.653,-36.951
14.282,-19.971,-36.987
14.124,-19.934,-37.463
14.465,-19.092,-36.658
14.270,-19.836,-35.486
14.270,-19.836,-35.486
14.734,-19.775,-37.280
14.624,-19.995,-36.279
14.392,-19.128,-36.548
14.441,-19.556,-36.047
14.026,-19.641,-36.584
14.026,-19.641,-36.584
14.185,-19.849,-36.292
14.258,-19.360,-37.341
14.111,-18.774,-36.548
14.124,-18.994,-36.963
13.147,-18.982,-36.951
13.147,-18.982,-36.951
12.061,-18.738,-37.134
10.022,-18.652,-37.146
7.971,-18.127,-36.523
6.262,-17.407,-36.096
4.724,-17.542,-37.317
2.478,-17.224,-37.476
2.478,-17.224,-37.476
1.050,-16.638,-36.548
-1.038,-15.161,-36.816
-3.662,-14.270,-36.963
-5.408,-12.622,-38.098
-5.408,-12.622,-38.098
-7.092,-11.536,-37.451
-9.668,-10.486,-37.842
-11.658,-9.460,-37.927
-14.038,-7.129,-38.281
-16.589,-5.640,-38.757
-18.762,-2.637,-37.305
-18.762,-2.637,-37.305
-20.813,-0.659,-37.292
-21.716,1.648,-37.756
-22.937,3.174,-37.537
-23.523,5.151,-38.391
-24.731,7.312,-37.549
-24.731,7.312,-37.549
-25.989,9.253,-37.317
-26.892,11.682,-37.463
-27.417,13.391,-37.659
-27.649,15.454,-37.720
-27.917,16.980,-37.891
-27.917,16.980,-37.891
-28.809,18.652,-37.000
-29.199,18.311,-36.865
-28.674,19.019,-37.573
-28.259,17.969,-37.073
-28.918,18.176,-36.707
-28.918,18.176,-36.707
-29.260,17.859,-37.024
-29.944,18.579,-34.021
-30.981,18.701,-31.860
-31.799,18.347,-29.028
-32.861,18.604,-25.830
-32.861,18.604,-25.830
-32.959,18.103,-22.534
-33.313,18.079,-18.420
-32.520,18.860,-13.977
-31.787,18.677,-9.424
-30.750,18.811,-5.640
-30.750,18.811,-5.640
-29.565,19.043,-2.576
-26.770,18.738,3.442
-23.975,20.056,6.580
-21.228,19.836,10.657
-18.469,20.435,12.634
-18.469,20.435,12.634
-15.515,20.911,15.857
-13.660,21.277,17.126
-10.779,21.411,19.226
-8.069,22.327,19.849
-6.958,21.558,20.679
-6.494,21.301,20.996
-6.299,20.654,20.264
-5.896,21.045,20.276
-5.750,20.703,21.094
-6.140,21.216,20.886
-6.140,21.216,20.886
-6.335,21.667,20.654
-6.580,20.251,21.643
-6.140,20.789,20.435
-6.946,20.581,21.252
-6.104,20.850,20.642
-6.104,20.850,20.642
-6.763,21.301,20.007
-6.384,20.740,20.984
-6.360,21.350,19.922
-6.213,20.850,20.825
-6.348,21.362,20.435
-5.664,21.545,19.324
-4.932,21.472,21.704
-2.930,22.314,21.277
-1.355,21.851,23.193
1.929,22.107,23.584
6.140,21.570,23.438
10.352,21.619,23.535
14.465,21.777,23.474
18.689,21.887,23.108
22.339,21.313,22.717
26.868,22.095,20.105
26.868,22.095,20.105
29.871,22.180,18.262
32.727,21.777,17.249
34.949,21.521,15.735
36.780,21.436,14.368
39.368,21.680,12.646
39.368,21.680,12.646
40.588,21.497,11.487
43.066,21.692,9.558
44.543,21.814,8.911
46.265,22.107,6.494
47.498,21.973,4.309
47.498,21.973,4.309
49.316,21.826,2.185
50.232,22.070,-0.635
51.648,22.070,-2.490
52.051,22.400,-4.224
51.953,22.595,-4.492
51.953,22.595,-4.492
52.087,22.742,-5.286
52.710,23.669,-4.810
52.039,23.389,-2.747
51.794,23.364,-2.161
51.599,23.877,-1.917
51.599,23.877,-1.917
52.075,23.682,-3.198
52.625,24.036,-3.418
51.794,24.084,-3.479
51.868,23.059,-4.224
52.478,22.681,-3.125
52.075,22.913,-3.625
52.075,22.913,-3.625
52.197,23.499,-3.577
51.587,23.376,-3.735
51.990,23.145,-2.979
52.576,23.718,-3.040
52.576,23.718,-3.040
52.161,23.499,-4.407
52.942,23.267,-5.872
53.687,22.485,-6.628
53.943,22.534,-7.788
54.358,22.705,-8.618
54.675,23.975,-10.474
54.675,23.975,-10.474
55.225,22.412,-12.500
55.249,22.607,-14.624
55.750,22.595,-14.966
55.774,22.681,-16.577
55.774,22.681,-16.577
56.067,22.876,-17.822
55.994,22.534,-18.958
56.470,21.716,-20.483
56.567,22.632,-25.110
55.872,22.498,-26.758
55.872,22.498,-26.758
55.994,22.388,-27.991
55.432,22.534,-30.933
54.321,22.607,-33.887
53.540,22.461,-35.425
53.271,22.693,-37.488
53.271,22.693,-37.488
51.855,22.131,-38.513
50.940,21.851,-41.821
50.012,21.655,-43.665
49.646,22.009,-45.410
49.646,22.009,-45.410
48.230,21.960,-46.240
47.424,21.631,-47.168
46.277,21.619,-49.316
45.300,21.350,-49.792
42.749,21.350,-50.720
42.114,21.838,-52.698
42.114,21.838,-52.698
40.979,21.436,-53.528
40.820,21.814,-53.662
39.355,21.460,-54.858
39.258,21.863,-55.823
39.258,21.863,-55.823
38.477,22.656,-55.542
37.976,21.777,-56.653
38.196,21.814,-55.896
38.220,21.240,-56.482
38.708,21.704,-55.566
39.233,21.472,-54.504
39.233,21.472,-54.504
40.466,21.497,-53.357
42.310,21.643,-51.831
44.238,21.887,-49.512
47.009,22.717,-47.656
49.011,22.058,-44.434
49.011,22.058,-44.434
50.647,22.302,-39.551
52.112,22.424,-36.548
53.027,23.169,-33.569
54.260,23.621,-29.480
55.200,24.231,-25.317
55.200,24.231,-25.317
55.432,24.048,-22.974
54.675,24.023,-20.251
55.542,24.341,-18.713
54.553,24.658,-15.979
54.688,24.939,-13.684
54.688,24.939,-13.684
54.053,25.452,-11.108
53.809,25.110,-9.814
53.613,25.854,-8.826
52.869,24.536,-7.556
51.721,24.792,-6.470
51.721,24.792,-6.470
51.514,24.622,-4.309
51.147,25.061,-3.760
51.147,24.548,-2.844
51.428,24.304,-3.235
50.916,24.475,-3.015
50.916,24.475,-3.015
51.587,24.561,-3.601
51.550,24.292,-4.224
51.880,24.561,-3.271
51.050,23.938,-2.698
51.416,24.451,-2.722
51.416,24.451,-2.722
51.184,24.609,-3.125
51.501,24.695,-3.088
50.989,24.475,-3.699
51.282,24.353,-3.027
51.086,24.805,-3.418
51.086,24.805,-3.369
51.038,24.854,-3.369
50.647,24.268,-3.955
51.270,24.390,-4.297
51.233,24.304,-4.321
51.306,24.426,-3.467
51.306,24.426,-3.467
50.220,25.317,-1.013
49.951,25.085,-1.453
50.085,24.414,-1.685
50.098,24.414,-1.599
50.098,24.414,0.110
50.110,24.561,0.110
50.342,24.133,0.562
49.805,24.304,0.208
49.939,24.231,-0.537
50.024,23.828,-1.294
50.024,23.828,-1.294
50.354,23.804,-0.366
50.732,24.573,-1.794
50.439,24.146,-1.953
50.403,23.755,-1.440
50.830,23.035,-1.880
51.416,21.851,-2.856
51.416,21.851,-2.856
51.880,20.093,-3.052
52.026,17.603,-3.906
51.672,15.869,-4.138
51.501,13.538,-5.347
51.501,13.538,-5.347
51.196,10.925,-4.089
50.305,8.069,-5.017
49.292,6.323,-4.504
48.242,3.601,-4.309
47.131,1.868,-3.918
47.131,1.868,-3.918
45.654,-1.147,-4.919
43.909,-2.539,-4.224
42.175,-4.944,-4.822
40.796,-6.873,-4.028
38.745,-8.716,-4.919
38.745,-8.716,-4.919
37.000,-9.778,-4.248
33.875,-11.670,-4.126
32.068,-13.196,-4.797
30.115,-14.514,-4.834
28.516,-15.186,-4.370
28.516,-15.186,-4.370
27.332,-15.564,-5.457
25.012,-16.956,-4.993
23.083,-16.553,-4.565
20.789,-16.821,-4.712
19.275,-16.980,-4.565
19.275,-16.980,-4.565
17.529,-17.102,-3.992
17.163,-17.163,-2.490
17.505,-17.908,-2.759
17.480,-16.724,-3.516
17.773,-17.651,-2.808
17.773,-17.651,-2.808
17.236,-17.383,-3.833
17.639,-16.992,-2.942
18.176,-16.089,-2.539
17.456,-17.725,-3.149
17.444,-17.468,-3.333
19.922,-16.968,-2.942
19.922,-16.968,-2.942
22.290,-17.334,-3.357
25.195,-16.028,-4.248
28.308,-15.918,-3.674
32.373,-14.124,-4.700
35.339,-12.512,-5.225
35.339,-12.512,-5.225
38.184,-10.327,-4.419
40.649,-7.996,-5.200
42.993,-5.713,-4.639
44.617,-4.126,-4.712
46.338,-1.819,-4.382
46.338,-1.819,-4.382
47.668,1.318,-4.980
48.608,4.443,-3.857
49.719,7.568,-6.567
50.159,10.767,-4.907
51.111,12.415,-4.565
51.111,12.415,-4.565
51.733,14.673,-5.139
52.344,16.870,-4.065
52.319,19.336,-3.992
52.234,20.801,-3.931
51.807,22.375,-2.124
51.807,22.375,-2.124
51.624,22.839,-2.637
52.026,22.632,-3.149
52.466,22.131,-2.917
51.868,22.424,-2.820
52.051,22.461,-3.552
52.051,22.461,-3.552
52.173,22.546,-2.417
51.819,22.607,-3.064
52.502,22.449,-4.102
51.953,22.363,-3.918
52.100,22.375,-3.125
52.100,22.375,-3.125
51.672,22.485,-3.931
51.941,22.632,-2.344
51.550,22.717,-2.234
51.941,22.803,-2.759
51.379,22.595,-3.015
51.086,22.754,-3.528
51.086,22.754,-3.528
51.147,22.534,-2.087
51.331,22.571,-2.014
50.928,22.302,-1.611
50.818,22.595,-0.281
50.818,22.595,-0.281
48.608,22.888,1.807
47.925,22.937,4.236
46.350,23.535,6.421
44.861,22.974,9.216
41.064,23.438,10.522
41.064,23.438,10.522
39.185,23.193,12.939
36.035,23.132,15.051
33.179,23.315,18.140
29.211,23.889,19.238
29.211,22.937,21.179
25.012,22.937,21.179
20.618,22.351,22.339
17.957,22.168,23.523
14.734,22.009,22.827
12.402,22.156,23.706
10.095,21.826,24.207
10.095,21.826,24.207
7.996,21.948,22.949
5.920,21.948,22.778
3.516,20.862,23.901
0.854,20.618,23.181
-3.381,19.299,22.278
-3.381,19.299,22.278
-7.056,19.312,20.557
-6.287,19.495,20.142
-6.726,19.861,20.142
-6.213,19.885,21.399
-6.213,19.885,21.399
-6.262,20.154,20.984
-6.665,19.666,20.703
-6.726,19.299,20.911
-6.421,18.359,20.569
-6.580,13.086,19.263
-6.494,11.938,19.470
-6.458,9.485,18.176
-6.287,6.897,17.236
-5.872,4.395,16.223
-5.615,1.001,14.514
-5.212,-2.319,12.793
-5.212,-2.319,12.793
-4.907,-4.517,10.718
-5.261,-7.654,8.545
-4.224,-10.193,5.823
-4.480,-11.694,2.515
-4.126,-13.623,1.392
-4.126,-13.623,1.392
-3.699,-14.221,-0.708
-3.589,-14.941,-1.697
-3.564,-15.332,-3.894
-3.723,-16.125,-5.664
-3.223,-16.907,-6.628
-3.223,-16.907,-6.628
-3.528,-17.407,-9.717
-3.137,-18.384,-11.682
-3.162,-18.909,-13.574
-2.954,-18.579,-15.820
-2.954,-18.579,-15.820
-3.442,-18.799,-16.211
-2.686,-19.116,-14.392
-3.418,-18.872,-14.551
-3.589,-18.677,-15.833
-3.369,-18.762,-16.797
-3.601,-17.749,-15.552
-3.601,-17.749,-15.552
-3.479,-18.140,-16.211
-4.309,-18.555,-15.381
-3.577,-18.298,-14.697
-4.028,-18.396,-14.795
-3.552,-18.372,-15.393
-3.552,-18.372,-15.393
-4.309,-18.835,-16.187
-4.382,-18.652,-16.333
-3.601,-18.872,-15.198
-4.089,-18.555,-15.564
-3.894,-19.031,-14.905
-3.894,-19.031,-14.905
-3.821,-18.958,-14.319
-3.540,-18.970,-15.173
-2.917,-19.116,-15.125
-1.306,-19.763,-13.928
0.635,-20.300,-14.087
1.550,-21.143,-16.748
1.550,-21.143,-16.748
2.307,-20.764,-16.870
3.955,-21.350,-15.674
7.092,-21.497,-15.283
9.229,-21.655,-14.001
9.229,-21.655,-14.001
15.063,-22.388,-16.296
18.274,-21.936,-17.175
20.752,-21.655,-14.636
23.633,-20.959,-13.062
23.633,-20.959,-13.062
26.904,-19.617,-11.877
30.505,-19.482,-11.914
33.899,-18.030,-13.806
36.218,-17.065,-14.197
38.782,-15.295,-15.222
38.782,-15.295,-15.222
41.516,-13.550,-14.734
43.359,-12.085,-14.355
45.471,-9.973,-14.197
46.655,-7.996,-15.198
48.596,-5.847,-15.527
50.635,-3.418,-16.333
50.635,-3.418,-16.333
51.855,-1.489,-16.199
52.014,0.818,-16.150
53.345,1.367,-17.798
53.967,3.381,-18.005
53.967,3.381,-18.005
53.796,3.455,-18.396
53.918,3.748,-19.055
53.821,3.296,-18.652
53.821,3.296,-18.652
54.211,3.906,-17.554
53.979,3.967,-19.031
54.065,3.162,-18.616
54.272,3.418,-20.142
53.931,2.991,-19.006
53.931,2.991,-19.006
53.613,3.381,-20.056
54.126,3.308,-19.446
53.662,3.857,-19.177
54.541,3.259,-18.750
54.248,3.406,-18.799
54.248,3.406,-18.799
54.333,3.418,-17.981
54.578,3.333,-18.884
53.967,3.235,-18.018
54.260,3.125,-19.165
54.480,3.088,-18.604
54.480,3.088,-18.604
54.114,2.869,-18.579
54.138,3.674,-17.920
53.906,4.163,-18.213
54.041,4.175,-17.615
54.114,4.163,-18.530
54.114,4.163,-18.530
54.126,3.406,-17.798
53.406,3.687,-18.420
54.041,3.357,-19.983
53.931,4.089,-19.409
53.918,3.577,-19.336
53.918,3.577,-19.336
53.613,3.821,-18.127
53.540,3.979,-18.579
53.137,4.895,-19.189
53.381,4.309,-20.728
53.149,3.625,-20.447
53.149,3.625,-20.447
53.308,3.540,-19.507
52.966,3.796,-19.312
53.052,3.796,-19.507
53.149,3.015,-19.470
53.149,3.564,-20.166
52.808,3.564,-20.166
52.661,2.783,-21.033
53.113,2.588,-21.069
52.905,2.673,-20.068
52.991,2.551,-20.020
52.991,2.551,-20.020
52.637,2.686,-21.826
52.734,2.625,-21.814
53.040,3.955,-21.228
53.833,4.968,-21.521
54.431,7.153,-19.751
54.431,7.153,-19.751
54.919,8.704,-20.288
55.493,10.596,-20.020
56.335,16.821,-19.507
55.481,17.419,-19.141
55.481,17.419,-19.141
55.847,18.176,-21.191
56.030,20.032,-20.569
55.847,22.546,-22.278
55.701,25.708,-22.021
54.822,29.297,-20.911
54.822,29.297,-20.911
54.175,33.545,-22.253
53.186,35.510,-22.278
51.086,39.014,-21.130
49.902,41.797,-21.533
48.755,44.067,-21.240
48.755,44.067,-21.240
47.034,47.461,-21.973
44.922,48.926,-21.484
43.518,51.184,-22.644
41.309,52.759,-22.217
39.514,54.712,-23.547
39.514,54.712,-23.547
37.646,55.994,-22.375
35.413,57.361,-21.863
33.411,59.912,-21.167
31.824,60.791,-20.959
30.444,61.353,-21.704
28.650,62.573,-20.789
28.650,62.573,-20.789
27.844,62.500,-22.290
28.259,62.659,-22.913
28.064,62.097,-24.170
28.003,62.231,-23.706
28.003,62.231,-23.706
27.820,61.963,-23.376
27.917,62.646,-24.048
28.809,62.000,-24.097
28.857,62.183,-24.622
28.320,62.427,-22.937
28.320,62.427,-22.937
29.272,62.292,-22.778
29.895,61.743,-22.900
31.409,61.365,-22.876
32.483,59.570,-22.644
34.778,59.143,-21.021
34.778,59.143,-21.021
36.719,57.361,-21.985
38.794,55.603,-22.034
41.040,52.979,-21.765
42.834,51.355,-20.947
42.834,51.355,-20.947
45.544,48.254,-21.851
47.827,45.398,-21.741
49.512,42.200,-22.278
50.964,39.294,-21.667
52.637,35.339,-21.936
54.248,32.361,-20.410
54.248,32.361,-20.410
54.456,28.833,-20.642
54.907,26.392,-19.897
55.334,23.438,-19.751
55.786,20.410,-18.909
55.786,20.410,-18.994
55.859,17.383,-18.994
55.359,14.697,-18.579
55.115,12.207,-18.945
54.199,10.632,-18.188
53.687,8.228,-19.080
53.064,6.140,-20.068
53.064,6.140,-20.068
52.478,3.491,-21.753
52.588,3.564,-20.105
52.344,3.394,-20.435
52.332,3.650,-20.825
52.014,3.223,-20.898
52.014,3.223,-20.898
52.295,3.113,-19.678
52.380,3.333,-19.580
52.100,3.748,-20.715
52.405,3.638,-18.982
52.173,3.845,-18.176
52.173,3.845,-18.176
52.588,3.711,-19.214
52.722,3.979,-20.923
52.625,3.308,-19.666
53.064,3.418,-19.653
53.223,3.857,-19.519
53.308,3.589,-20.264
53.308,3.589,-20.264
52.893,4.297,-19.617
53.308,3.296,-18.542
52.954,4.053,-19.153
53.931,3.601,-18.677
53.931,3.601,-18.677
54.163,3.979,-17.847
54.492,3.357,-18.713
53.882,3.113,-19.641
53.796,3.296,-20.569
53.943,3.625,-19.922
53.552,2.454,-19.067
53.552,2.454,-19.067
53.296,0.659,-19.519
52.380,-1.697,-18.970
50.891,-3.931,-18.042
48.462,-6.848,-18.726
46.680,-9.473,-17.834
46.680,-9.473,-17.834
44.263,-12.158,-17.712
41.565,-13.647,-17.395
39.355,-15.540,-16.333
36.243,-17.224,-15.784
32.825,-19.055,-16.028
32.825,-19.055,-16.028
28.918,-20.801,-14.856
25.513,-21.338,-15.515
21.948,-21.448,-14.331
19.214,-22.461,-13.672
16.467,-22.571,-13.538
16.467,-22.571,-13.538
13.867,-22.034,-12.183
11.572,-22.046,-12.817
8.606,-21.497,-12.769
5.444,-20.776,-15.112
5.444,-20.776,-15.112
0.342,-19.299,-17.163
-4.443,-17.297,-16.541
-4.028,-17.725,-16.309
-4.016,-17.419,-16.003
-4.736,-16.589,-16.309
-4.736,-16.589,-16.309
-4.358,-17.285,-16.577
-4.199,-17.310,-16.516
-4.224,-17.151,-15.930
-4.077,-17.627,-15.723
-4.626,-17.407,-16.223
-4.626,-17.407,-16.223
-3.918,-17.468,-16.284
-4.578,-17.004,-15.723
-4.382,-17.456,-16.418
-4.407,-17.236,-16.284
-4.407,-17.236,-16.284
-3.955,-17.407,-15.662
-4.016,-17.273,-15.417
-4.321,-17.603,-15.039
-4.382,-17.578,-15.601
-4.102,-17.725,-16.333
-4.102,-17.725,-16.333
-4.688,-17.517,-16.418
-3.967,-17.236,-16.455
-3.674,-17.188,-17.700
-3.857,-17.419,-16.260
-3.857,-17.419,-16.260
-4.224,-16.992,-16.235
-5.017,-17.273,-16.138
-5.493,-16.809,-15.564
-6.433,-15.112,-16.211
-7.996,-16.309,-16.479
-9.521,-15.393,-16.162
-9.521,-15.393,-16.162
-11.401,-14.343,-15.247
-14.258,-12.378,-14.697
-15.503,-10.559,-14.685
-17.480,-8.801,-14.697
-19.910,-6.750,-14.844
-19.910,-6.750,-14.844
-21.313,-4.626,-15.173
-22.913,-2.808,-14.478
-24.036,-1.270,-14.587
-25.049,0.500,-14.563
-26.624,2.246,-14.929
-26.624,2.246,-14.929
-27.124,4.211,-16.028
-27.991,4.688,-16.589
-28.540,5.908,-15.894
-29.395,6.812,-16.736
-28.845,8.728,-16.101
-28.845,8.728,-16.101
-30.078,9.546,-14.709
-29.956,10.510,-16.357
-30.432,11.353,-15.735
-30.530,12.170,-15.344
-30.603,13.611,-15.283
-30.603,13.611,-18.408
-31.116,14.575,-16.992
-31.458,16.333,-16.418
-31.116,16.418,-15.723
-31.396,16.785,-13.928
-31.494,17.493,-15.784
-31.494,17.493,-15.784
-31.763,18.188,-14.905
-32.056,19.324,-14.624
-32.214,19.995,-16.064
-32.300,20.984,-16.589
-32.227,21.533,-16.663
-32.385,22.656,-17.969
-32.385,22.656,-17.969
-32.617,22.852,-17.004
-32.202,23.608,-17.859
-32.202,24.329,-17.261
-32.080,25.989,-17.651
-32.263,28.149,-18.091
-32.190,30.176,-18.347
-31.873,30.835,-18.164
-31.909,32.922,-17.944
-31.665,33.789,-17.529
-31.580,35.352,-18.518
-31.580,35.352,-18.518
-31.787,35.498,-19.275
-31.592,36.377,-18.103
-30.737,37.500,-18.982
-30.774,38.660,-19.519
-30.774,38.660,-19.519
-30.066,38.672,-17.761
-29.773,39.746,-18.799
-30.237,39.734,-18.848
-29.626,39.746,-17.773
-30.042,39.282,-19.458
-30.737,38.940,-18.494
-30.737,38.940,-18.494
-30.554,37.549,-17.969
-31.030,35.742,-18.188
-31.458,33.313,-16.687
-32.007,30.981,-17.261
-32.007,28.967,-17.053
-32.324,26.208,-17.517
-32.214,25.256,-17.981
-32.019,23.254,-16.846
-31.848,21.704,-17.957
-31.689,19.104,-17.920
-31.689,19.104,-17.920
-31.592,16.431,-17.480
-31.030,11.951,-17.883
-29.468,8.521,-17.151
-27.527,5.237,-16.235
-27.527,5.237,-16.235
-25.513,1.355,-15.771
-23.291,-2.356,-16.199
-20.996,-4.907,-15.918
-18.567,-7.153,-15.771
-16.028,-9.741,-15.259
-16.028,-9.741,-15.259
-14.197,-12.610,-16.357
-11.438,-12.952,-16.614
-9.753,-14.807,-15.466
-8.276,-15.820,-15.942
-6.116,-15.991,-15.601
-4.395,-17.017,-16.284
-4.395,-17.017,-16.284
-4.260,-17.468,-16.028
-3.479,-17.395,-15.637
-3.296,-17.871,-15.430
-3.259,-17.383,-16.650
-3.259,-17.383,-16.650
-3.613,-17.773,-15.967
-3.357,-17.407,-15.918
-3.540,-17.920,-15.100
-3.748,-17.297,-16.467
-3.967,-17.761,-16.248
-3.149,-17.517,-16.516
-3.149,-17.517,-16.516
-3.223,-18.152,-16.589
-3.333,-17.737,-16.162
-3.235,-18.225,-16.577
-2.747,-18.176,-16.565
-2.747,-19.263,-16.443
-1.477,-19.263,-16.443
1.636,-20.142,-15.186
4.126,-21.008,-14.783
6.372,-21.863,-14.246
10.022,-22.729,-15.271
13.904,-22.559,-14.209
13.904,-22.559,-14.209
17.944,-23.303,-13.831
21.558,-22.437,-14.368
25.012,-21.741,-13.550
28.296,-21.143,-14.087
30.969,-20.349,-13.611
30.969,-20.349,-13.611
33.301,-19.604,-12.817
35.010,-18.481,-13.611
37.170,-17.676,-14.062
38.794,-15.735,-15.222
41.589,-14.709,-15.137
41.589,-14.709,-15.137
43.616,-13.037,-15.771
45.581,-11.572,-15.967
47.412,-9.192,-16.455
48.364,-7.495,-16.187
49.658,-5.176,-16.040
49.658,-5.176,-16.040
50.342,-3.992,-15.002
51.611,-2.344,-17.139
52.795,0.378,-18.860
53.906,2.490,-20.239
53.870,4.004,-19.214
53.992,4.016,-19.043
53.992,4.016,-19.043
53.699,4.114,-19.507
53.247,3.979,-19.373
52.820,4.297,-18.091
52.820,4.297,-18.091
52.710,4.602,-18.884
52.612,3.601,-19.971
52.759,3.650,-19.495
52.856,3.223,-20.520
52.856,3.223,-20.520
52.295,3.308,-21.143
52.966,3.369,-21.741
52.966,3.369,-21.741
52.283,3.552,-21.985
52.576,3.601,-21.313
52.283,3.552,-21.069
53.052,3.149,-20.520
52.026,3.552,-20.947
52.026,3.552,-20.947
53.052,3.650,-20.483
52.563,3.552,-20.728
52.759,3.271,-21.472
52.478,3.503,-20.532
52.966,3.430,-20.520
52.478,3.540,-19.153
52.808,3.467,-20.496
52.258,4.211,-21.423
52.258,4.211,-21.423
51.904,3.931,-19.861
52.258,3.552,-20.557
52.112,3.882,-20.056
52.173,4.065,-20.691
52.649,3.857,-20.093
52.686,3.552,-21.204
52.502,3.845,-18.921
52.502,3.845,-18.921
52.686,3.796,-19.312
52.881,3.552,-20.093
52.551,4.700,-19.275
53.162,6.519,-18.799
54.541,9.460,-18.835
54.541,9.460,-18.835
55.908,16.772,-18.542
56.030,21.521,-18.896
55.884,26.489,-19.751
54.065,30.762,-19.348
